particle,step,energy,pos_x,pos_y,pos_z,cell,material,macro_total,d_coll,d_surf,event,hit_nuc,micro_el,micro_inel,micro_fis,micro_cap,out_energy,rng_xi
3,35,9.58762906e-1,-1.12990971e-1,4.61365402e-1,-2.27468817e-1,2.00000000e0,1.00000000e0,2.97653269e-1,4.27537042e0,9.47484916e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.58762906e-1,2.80108575e-1
3,36,9.58762906e-1,-6.49218677e-2,4.12927531e-1,-2.93198662e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.44658587e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.58762906e-1,0.00000000e0
3,37,9.58762906e-1,-5.75828456e-2,4.05532207e-1,-3.03234064e-1,0.00000000e0,0.00000000e0,4.56049956e-1,6.45611490e-2,4.71027781e-1,0.00000000e0,0.00000000e0,1.31546510e1,1.00000027e-30,6.15393839e1,8.52070947e0,9.77692285e-1,9.70986116e-1
3,38,9.77692285e-1,-2.48288018e-2,3.72526887e-1,-3.48022047e-1,0.00000000e0,0.00000000e0,4.58398988e-1,1.98002292e0,4.27042316e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,4.03475100e-1
3,39,9.77692285e-1,-3.55605816e-2,4.08053443e-1,-3.26895168e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.87105250e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,0.00000000e0
3,40,9.77692285e-1,-3.80412268e-2,4.16265387e-1,-3.22011701e-1,2.00000000e0,1.00000000e0,2.97636694e-1,5.17253382e0,6.67852626e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,2.14480626e-1
3,41,9.77692285e-1,-5.48246847e-2,4.71825457e-1,-2.88971320e-1,3.00000000e0,2.00000000e0,1.17153874e0,1.39196350e0,1.90131688e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,1.95784804e-1
3,42,9.77692285e-1,-1.02605686e-1,6.30000000e-1,-1.94908317e-1,3.00000000e0,2.00000000e0,1.17153874e0,3.68691812e-1,2.18638194e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,6.49250447e-1
3,43,9.77692285e-1,-1.57550510e-1,4.48110288e-1,-8.67424122e-2,2.00000000e0,1.00000000e0,2.97636694e-1,1.52447496e0,8.44684195e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,6.35248075e-1
3,44,9.77692285e-1,-1.78777830e-1,3.77839228e-1,-4.49537222e-2,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.31443946e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,0.00000000e0
3,45,9.77692285e-1,-1.82081082e-1,3.66904122e-1,-3.84508494e-2,0.00000000e0,0.00000000e0,4.58398988e-1,1.22824799e1,6.87132889e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,3.58758380e-3
3,46,9.77692285e-1,-3.54760861e-1,-2.04736164e-1,3.01491350e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.31443946e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,0.00000000e0
3,47,9.77692285e-1,-3.58064112e-1,-2.15671270e-1,3.07994223e-1,2.00000000e0,1.00000000e0,2.97636694e-1,9.16024545e0,8.44684195e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,6.54528546e-2
3,48,9.77692285e-1,-3.79291432e-1,-2.85942330e-1,3.49782913e-1,3.00000000e0,2.00000000e0,1.17153874e0,8.28849053e-1,4.13570125e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,3.78693249e-1
3,49,9.77692285e-1,-4.83223579e-1,-6.30000000e-1,5.54386619e-1,3.00000000e0,2.00000000e0,1.17153874e0,1.83269187e0,1.52839047e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.77692285e-1,1.16826013e-1
4,0,1.00000000e6,-1.75365997e-1,2.68035304e-1,3.85179922e-1,0.00000000e0,0.00000000e0,5.42074153e-1,4.61221349e0,1.08122981e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,8.20717248e-2
4,1,1.00000000e6,-1.70679096e-1,3.72345019e-1,4.13252997e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.75387109e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
4,2,1.00000000e6,-1.70256286e-1,3.81754901e-1,4.15785496e-1,2.00000000e0,1.00000000e0,2.77502195e-1,3.12473069e0,6.50502789e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,4.20160025e-1
4,3,1.00000000e6,-1.67436495e-1,4.44511000e-1,4.32675166e-1,3.00000000e0,2.00000000e0,4.11846998e-1,4.72244414e0,1.92269968e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,1.42998028e-1
4,4,1.00000000e6,-1.59102002e-1,6.30000000e-1,4.82596178e-1,3.00000000e0,2.00000000e0,4.11846998e-1,1.03943817e0,1.86217673e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,6.51753088e-1
4,5,1.00000000e6,-1.51029862e-1,4.50349833e-1,5.30945774e-1,2.00000000e0,1.00000000e0,2.77502195e-1,8.88187397e-1,6.17393157e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,7.81551719e-1
4,6,1.00000000e6,-1.48353594e-1,3.90787926e-1,5.46975784e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.16736994e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
4,7,1.00000000e6,-1.47956208e-1,3.81943861e-1,5.49356005e-1,0.00000000e0,0.00000000e0,5.42074153e-1,6.36726681e0,3.10599040e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,3.16970785e-2
4,8,1.00000000e6,-1.34492402e-1,8.22990121e-2,6.30000000e-1,0.00000000e0,0.00000000e0,5.42074153e-1,4.87047836e-1,4.93373325e-1,0.00000000e0,2.00000000e0,8.15215462e0,9.99997038e-31,0.00000000e0,9.93855120e-5,7.78037623e5,7.67961219e-1
4,9,7.78037623e5,-1.13379917e-1,-3.87571646e-1,5.03542805e-1,0.00000000e0,0.00000000e0,2.99547061e-1,2.66591074e0,6.24556086e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,4.49973887e-1
4,10,7.78037623e5,-2.33305465e-1,2.12175588e-1,6.30000000e-1,0.00000000e0,0.00000000e0,2.99547061e-1,1.15596250e0,1.12867300e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,7.07324902e-1
4,11,7.78037623e5,-2.54977937e-1,3.20559540e-1,6.07147155e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.61796955e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,0.00000000e0
4,12,7.78037623e5,-2.56824755e-1,3.29795471e-1,6.05199751e-1,2.00000000e0,1.00000000e0,2.98774624e-1,3.18652317e0,6.41446159e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,3.85948143e-1
4,13,7.78037623e5,-2.69141630e-1,3.91392120e-1,5.92212047e-1,3.00000000e0,2.00000000e0,3.07649827e-1,8.08986329e0,2.48478017e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,8.30057793e-2
4,14,7.78037623e5,-3.16853698e-1,6.30000000e-1,5.41901381e-1,3.00000000e0,2.00000000e0,3.07649827e-1,6.27196405e-1,3.70794169e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,8.24517539e-1
4,15,7.78037623e5,-3.88052581e-1,2.73934647e-1,4.66824709e-1,2.00000000e0,1.00000000e0,2.98774624e-1,4.34784384e0,3.93200809e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,2.72797529e-1
4,16,7.78037623e5,-4.63553924e-1,-1.03647301e-1,3.87211246e-1,3.00000000e0,2.00000000e0,3.07649827e-1,1.16036961e0,5.48125549e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.78037623e5,6.99781238e-1
4,17,7.78037623e5,-5.68803491e-1,-6.30000000e-1,2.76229349e-1,3.00000000e0,2.00000000e0,3.07649827e-1,1.01942912e-1,3.18703170e-1,0.00000000e0,3.00000000e0,4.85641337e0,0.00000000e0,0.00000000e0,3.31652488e-5,7.16618723e5,9.69123989e-1
4,18,7.16618723e5,-5.88378289e-1,-5.32106503e-1,2.55588425e-1,3.00000000e0,2.00000000e0,3.19757412e-1,7.23658677e-1,9.06466910e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,7.93425821e-1
4,19,7.16618723e5,-6.30000000e-1,-4.52948013e-1,2.40810423e-1,3.00000000e0,2.00000000e0,3.19757412e-1,1.72304291e0,3.74549816e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,5.76398659e-1
4,20,7.16618723e5,-4.58020147e-1,-1.25867145e-1,1.79748097e-1,2.00000000e0,1.00000000e0,3.43861052e-1,1.31158293e1,9.24757225e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,1.09982087e-2
4,21,7.16618723e5,-4.15558606e-1,-4.51114194e-2,1.64671910e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.56148108e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,0.00000000e0
4,22,7.16618723e5,-4.08388840e-1,-3.14755589e-2,1.62126248e-1,0.00000000e0,0.00000000e0,3.05982991e-1,5.55230316e-1,4.41748926e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,8.43756753e-1
4,23,7.16618723e5,-2.05553565e-1,3.54287872e-1,9.01085466e-2,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.56148108e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,0.00000000e0
4,24,7.16618723e5,-1.98383799e-1,3.67923732e-1,8.75628846e-2,2.00000000e0,1.00000000e0,3.43861052e-1,7.64307643e-1,9.24757225e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,7.68883643e-1
4,25,7.16618723e5,-1.55922258e-1,4.48679458e-1,7.24866973e-2,3.00000000e0,2.00000000e0,3.19757412e-1,2.95128331e0,2.07635432e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,3.89187240e-1
4,26,7.16618723e5,-6.05835112e-2,6.30000000e-1,3.86361878e-2,3.00000000e0,2.00000000e0,3.19757412e-1,4.15596607e0,1.78035190e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,2.64768093e-1
4,27,7.16618723e5,2.11638704e-2,4.74528274e-1,9.61136196e-3,2.00000000e0,1.00000000e0,3.43861052e-1,2.83199021e0,6.85423652e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,3.77641052e-1
4,28,7.16618723e5,5.26360719e-2,4.14672687e-1,-1.56300410e-3,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.04423361e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,0.00000000e0
4,29,7.16618723e5,5.74308228e-2,4.05553762e-1,-3.26540494e-3,0.00000000e0,0.00000000e0,3.05982991e-1,4.21652601e0,6.73470347e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,2.75219797e-1
4,30,7.16618723e5,3.66664267e-1,-1.82563637e-1,-1.13060321e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.04423361e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,0.00000000e0
4,31,7.16618723e5,3.71459018e-1,-1.91682562e-1,-1.14762721e-1,2.00000000e0,1.00000000e0,3.43861052e-1,2.73480068e-1,6.85423652e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,9.10247131e-1
4,32,7.16618723e5,4.02931220e-1,-2.51538149e-1,-1.25937087e-1,3.00000000e0,2.00000000e0,3.19757412e-1,2.45743069e0,4.33387685e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,4.55763302e-1
4,33,7.16618723e5,6.01927308e-1,-6.30000000e-1,-1.96591666e-1,3.00000000e0,2.00000000e0,3.19757412e-1,1.75676442e0,6.11386836e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,5.70216912e-1
4,34,7.16618723e5,6.30000000e-1,-5.76609790e-1,-2.06559019e-1,3.00000000e0,2.00000000e0,3.19757412e-1,3.34927522e0,4.32582439e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,3.42680903e-1
4,35,7.16618723e5,4.31373647e-1,-1.98851123e-1,-2.77082321e-1,2.00000000e0,1.00000000e0,3.43861052e-1,5.55371054e-1,7.60367946e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,8.26156980e-1
4,36,7.16618723e5,3.96460272e-1,-1.32450921e-1,-2.89478493e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.19075183e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.16618723e5,0.00000000e0
4,37,7.16618723e5,3.90992762e-1,-1.22052505e-1,-2.91419761e-1,0.00000000e0,0.00000000e0,3.05982991e-1,2.71839711e-1,5.87851956e-1,0.00000000e0,2.00000000e0,2.77936522e0,9.99997038e-31,0.00000000e0,1.27938042e-4,6.24506776e5,9.20187038e-1
4,38,6.24506776e5,2.66173712e-1,1.15335321e-1,-3.35737402e-1,0.00000000e0,0.00000000e0,3.23111347e-1,1.06517329e-1,2.66732077e-1,0.00000000e0,2.00000000e0,3.00649656e0,9.99997038e-31,0.00000000e0,1.37045349e-4,6.03170094e5,9.66168569e-1
4,39,6.03170094e5,3.17259362e-1,1.13851093e-1,-4.29193247e-1,0.00000000e0,0.00000000e0,3.28943315e-1,3.74526815e-1,2.39744715e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,8.84088514e-1
4,40,6.03170094e5,3.15881591e-1,2.44817801e-1,-6.30000000e-1,0.00000000e0,0.00000000e0,3.28943315e-1,5.99937232e0,2.95428450e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,1.38976084e-1
4,41,6.03170094e5,3.15711814e-1,2.60956344e-1,-6.05255326e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,2.40825515e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,0.00000000e0
4,42,6.03170094e5,3.15573416e-1,2.74112061e-1,-5.85084116e-1,2.00000000e0,1.00000000e0,3.35615348e-1,1.92895825e0,1.49500847e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,5.23411146e-1
4,43,6.03170094e5,3.14714261e-1,3.55780744e-1,-4.59864332e-1,3.00000000e0,2.00000000e0,3.51351967e-1,1.50607620e0,5.01979616e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,5.89097935e-1
4,44,6.03170094e5,3.11829474e-1,6.30000000e-1,-3.94133689e-2,3.00000000e0,2.00000000e0,3.51351967e-1,9.26962546e-1,4.92869644e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,7.22028900e-1
4,45,6.03170094e5,3.08997039e-1,3.60757295e-1,3.73407220e-1,2.00000000e0,1.00000000e0,3.35615348e-1,1.15521742e1,1.43426883e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,2.07110693e-2
4,46,6.03170094e5,3.08172791e-1,2.82406671e-1,4.93539538e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,2.27712765e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,0.00000000e0
4,47,6.03170094e5,3.08041928e-1,2.69967271e-1,5.12612443e-1,0.00000000e0,0.00000000e0,3.28943315e-1,4.28815577e0,1.40149901e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.03170094e5,2.44006559e-1
4,48,6.03170094e5,3.07236512e-1,1.93406789e-1,6.30000000e-1,0.00000000e0,0.00000000e0,3.28943315e-1,2.51357765e-1,8.59995825e-1,0.00000000e0,2.00000000e0,3.09419122e0,9.99997038e-31,0.00000000e0,1.39067167e-4,5.90150336e5,9.20643445e-1
4,49,5.90150336e5,3.05792003e-1,5.60961547e-2,4.19466323e-1,0.00000000e0,0.00000000e0,3.33063438e-1,8.60606574e-2,7.67997705e-1,0.00000000e0,1.00000000e0,6.08850564e0,1.84181984e0,7.59731366e-4,1.14420734e-1,5.88895450e5,9.71743247e-1
5,0,1.00000000e6,9.38143370e-2,-2.61959427e-1,5.72437189e-1,0.00000000e0,0.00000000e0,5.42074153e-1,2.88662374e0,1.81363850e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,2.09137339e-1
5,1,1.00000000e6,-3.49889180e-2,-1.47989737e-1,6.30000000e-1,0.00000000e0,0.00000000e0,5.42074153e-1,5.90440364e-2,4.83940786e-1,0.00000000e0,2.00000000e0,8.15215462e0,9.99997038e-31,0.00000000e0,9.93855120e-5,7.98989694e5,9.68500533e-1
5,2,7.98989694e5,-7.69215527e-2,-1.10886254e-1,6.11260098e-1,0.00000000e0,0.00000000e0,2.98470000e-1,1.60461683e0,2.72217636e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,6.19445855e-1
5,3,7.98989694e5,-7.25653531e-2,-1.30144084e-1,6.30000000e-1,0.00000000e0,0.00000000e0,2.98470000e-1,9.03657434e-1,3.94871153e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,7.63597368e-1
5,4,7.98989694e5,-9.37555921e-3,-4.09492692e-1,3.58164313e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.19311793e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,0.00000000e0
5,5,7.98989694e5,-7.46625445e-3,-4.17933321e-1,3.49950689e-1,2.00000000e0,1.00000000e0,2.86143384e-1,4.62476209e0,8.06222219e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,2.66243207e-1
5,6,7.98989694e5,5.43542763e-3,-4.74968907e-1,2.94449043e-1,3.00000000e0,2.00000000e0,3.04167477e-1,4.66237827e0,2.19143057e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,2.42163095e-1
5,7,7.98989694e5,4.05040928e-2,-6.30000000e-1,1.43587422e-1,3.00000000e0,2.00000000e0,3.04167477e-1,6.57836296e0,2.27976665e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,1.35210283e-1
5,8,7.98989694e5,7.69863697e-2,-4.68719631e-1,-1.33554038e-2,2.00000000e0,1.00000000e0,2.86143384e-1,2.49998237e0,8.57757469e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,4.89019253e-1
5,9,7.98989694e5,9.07127516e-2,-4.08038223e-1,-7.24048204e-2,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.28371384e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,0.00000000e0
5,10,7.98989694e5,9.27670337e-2,-3.98956679e-1,-8.12421208e-2,0.00000000e0,0.00000000e0,2.98470000e-1,9.78575733e-1,7.97131033e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,7.46712158e-1
5,11,7.98989694e5,2.20329009e-1,1.64967620e-1,-6.30000000e-1,0.00000000e0,0.00000000e0,2.98470000e-1,1.97484441e0,2.19414287e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,5.54642338e-1
5,12,7.98989694e5,2.55441080e-1,3.20190600e-1,-4.78951654e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.28371384e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,0.00000000e0
5,13,7.98989694e5,2.57495362e-1,3.29272143e-1,-4.70114353e-1,2.00000000e0,1.00000000e0,2.86143384e-1,8.02363722e0,8.57757469e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,1.00669671e-1
5,14,7.98989694e5,2.71221744e-1,3.89953551e-1,-4.11064937e-1,3.00000000e0,2.00000000e0,3.04167477e-1,2.57864181e0,3.39315887e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,4.56421309e-1
5,15,7.98989694e5,3.25521229e-1,6.30000000e-1,-1.77474400e-1,3.00000000e0,2.00000000e0,3.04167477e-1,3.94999423e0,5.67159168e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,3.00754856e-1
5,16,7.98989694e5,4.16281646e-1,2.28767543e-1,2.12967140e-1,2.00000000e0,1.00000000e0,2.86143384e-1,8.52691653e0,3.62010532e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.98989694e5,8.71677588e-2
5,17,7.98989694e5,4.74212875e-1,-2.73340674e-2,4.62181045e-1,3.00000000e0,2.00000000e0,3.04167477e-1,9.48622979e-2,2.43775446e-1,0.00000000e0,3.00000000e0,4.78500861e0,0.00000000e0,0.00000000e0,3.30033998e-5,1.37092470e5,9.71558277e-1
5,18,1.37092470e5,4.89393343e-1,-9.44436802e-2,5.27485783e-1,3.00000000e0,2.00000000e0,6.50800090e-1,1.27440199e0,5.80947914e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.37092470e5,4.36319314e-1
5,19,1.37092470e5,4.67820924e-1,-8.22713730e-2,5.80035490e-1,2.00000000e0,1.00000000e0,3.93391982e-1,1.23051001e0,5.52368128e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.37092470e5,6.16268354e-1
5,20,1.37092470e5,4.47309767e-1,-7.06978856e-2,6.30000000e-1,2.00000000e0,1.00000000e0,3.93391982e-1,7.48526350e0,8.77795465e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.37092470e5,5.26208608e-2
5,21,1.37092470e5,4.14714470e-1,-5.23058832e-2,5.50598921e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,2.13223264e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.37092470e5,0.00000000e0
5,22,1.37092470e5,4.06796819e-1,-4.78383229e-2,5.31311782e-1,0.00000000e0,0.00000000e0,4.72708574e-1,2.92377490e-3,1.28385450e0,0.00000000e0,1.00000000e0,1.23872608e1,7.22201003e-1,4.22261390e-4,1.73247076e-1,1.36030785e5,9.98618861e-1
5,23,1.36030785e5,4.05711129e-1,-4.72257193e-2,5.28667078e-1,0.00000000e0,0.00000000e0,4.18619104e-1,1.41709667e0,3.10555518e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.36030785e5,5.52543156e-1
5,24,1.36030785e5,1.15793577e-1,-1.13687801e-3,6.30000000e-1,0.00000000e0,0.00000000e0,4.73224966e-1,4.21133361e-1,5.54108341e-1,0.00000000e0,1.00000000e0,1.24120375e1,7.15798895e-1,2.17999907e-5,1.74065804e-1,1.34899313e5,8.19311586e-1
5,25,1.34899313e5,-2.77353369e-1,6.13625706e-2,4.92586007e-1,0.00000000e0,0.00000000e0,4.11400863e-1,2.24205590e-1,5.31940295e-1,0.00000000e0,1.00000000e0,9.70530584e0,7.08979301e-1,2.17999907e-5,1.33189671e-1,1.34418004e5,9.11887754e-1
5,26,1.34418004e5,-2.03293858e-1,2.02739893e-1,3.35119223e-1,0.00000000e0,0.00000000e0,4.26216442e-1,2.08979979e0,3.97928641e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.34418004e5,4.10365510e-1
5,27,1.34418004e5,1.52994837e-1,3.79953610e-1,3.34183498e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.11490362e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.34418004e5,0.00000000e0
5,28,1.34418004e5,1.62977227e-1,3.84918731e-1,3.34157281e-1,2.00000000e0,1.00000000e0,3.90401568e-1,4.68910564e0,7.20252315e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.34418004e5,1.60311867e-1
